,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
696,jsat,32228 (4.42-4.72),34188 (2.24-2.41),211086.6916656494,4.03,17.68,0.08,25.7448,7.0675,,11.94,23.43,7.97,18.8204,0.0298251,0.0,15.97,41.11,7.89
1000,jsat,32235 (6.07-6.42),34188 (2.24-2.41),211343.10189819336,2.48,21.77,0.28,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8204,0.0298251,0.0,15.97,41.11,7.89
390,jsat,32201 (3.66-3.93),32238 (5.72-6.08),211428.5698852539,1.41,3.42,0.46,19.098,0.0,,7.05,19.94,7.7,9.46889,0.0,0.0927535,8.46,16.52,8.16
1153,jsat,32239 (3.90-4.20),34188 (2.24-2.41),211428.57196044922,7.58,22.44,0.22,9.47201,0.0,0.122662,8.39,18.67,8.11,18.8204,0.0298251,0.0,15.97,41.11,7.89
823,jsat,32233 (5.05-5.33),34165 (3.52-3.70),212197.8037109375,,16.4,,25.747,0.0,1.9545,11.88,20.17,8.87,18.8646,13.2777,0.0,,3.77,
388,jsat,32201 (3.66-3.93),32238 (2.46-2.72),212612.94108581543,1.49,7.93,0.21,19.098,0.0,,7.05,19.94,7.7,9.47367,0.0,0.0287791,8.54,27.87,7.49
385,jsat,32201 (3.66-3.93),32235 (6.49-6.84),212612.94110107422,6.84,2.18,0.41,19.098,0.0,,7.05,19.94,7.7,25.5133,0.0,0.274347,13.89,22.12,7.29
393,jsat,32201 (3.66-3.93),32239 (3.90-4.20),212869.35136413574,1.34,1.27,0.41,19.098,0.0,,7.05,19.94,7.7,9.47201,0.0,0.122662,8.39,18.67,8.11
663,jsat,32228 (3.72-4.00),34188 (2.24-2.41),213003.66368103027,3.98,16.46,0.02,25.7514,4.76522,,11.99,24.65,7.91,18.8204,0.0298251,0.0,15.97,41.11,7.89
11,jsat,28767 (2.00-2.50),32225 (4.52-4.95),213968.244140625,5.39,5.49,1.9,1.34941,0.0,,4.04,15.88,5.9,19.1233,3.4687,,9.43,21.37,7.8
564,jsat,32225 (3.52-3.70),34189 (6.25-6.50),215091.568359375,7.95,2.92,0.55,19.1133,3.47633,,6.96,16.13,7.75,18.8269,13.0138,0.0,14.91,19.05,7.2
275,jsat,30506 (4.93-5.03),34188 (2.24-2.41),215445.66540527344,1.8,44.91,5.99,38.2955,21.215,,17.77,-3.8,13.88,18.8204,0.0298251,0.0,15.97,41.11,7.89
273,jsat,30506 (4.93-5.03),34165 (2.00-2.33),215494.50915527344,,21.77,7.38,38.2955,21.215,,17.77,-3.8,13.88,18.8512,0.0243271,0.0,,17.97,6.5
575,jsat,32225 (4.52-4.95),32235 (4.03-5.00),216068.36610412598,4.25,1.19,0.31,19.1233,3.4687,,9.43,21.37,7.8,25.5597,0.0,0.934225,13.68,20.18,7.49
449,jsat,32201 (4.55-4.81),34189 (6.25-6.50),217252.740234375,5.26,6.3,0.54,19.1003,0.0,,9.65,25.35,7.74,18.8269,13.0138,0.0,14.91,19.05,7.2
832,jsat,32233 (5.05-5.33),34189 (6.25-6.50),218205.130859375,3.03,1.12,1.67,25.747,0.0,1.9545,11.88,20.17,8.87,18.8269,13.0138,0.0,14.91,19.05,7.2
589,jsat,32225 (4.52-4.95),32238 (3.58-3.84),218241.74800109863,0.94,0.78,0.04,19.1233,3.4687,,9.43,21.37,7.8,9.47125,0.0,0.0842352,8.49,22.15,7.84
590,jsat,32225 (4.52-4.95),32239 (2.11-2.47),218571.41944885254,0.9,9.04,0.47,19.1233,3.4687,,9.43,21.37,7.8,9.47128,0.0,0.0275171,8.53,30.41,7.33
291,jsat,32201 (2.55-2.77),32228 (5.22-5.50),220024.41729736328,4.76,8.47,0.71,9.59389,0.0,,7.05,29.71,7.32,25.7248,9.63407,,11.81,21.24,8.03
359,jsat,32233 (2.76-2.96),34188 (2.24-2.41),222332.1015625,3.57,9.46,0.01,25.778,0.0,,12.4,31.65,7.88,18.8204,0.0298251,0.0,15.97,41.11,7.89
604,jsat,32225 (5.52-5.95),32228 (5.22-5.50),222551.89385986328,2.38,4.16,0.4,9.65691,3.46728,,9.43,25.4,7.63,25.7248,9.63407,,11.81,21.24,8.03
585,jsat,32225 (4.52-4.95),32239 (3.20-3.40),224688.63500976562,0.98,1.09,0.16,19.1233,3.4687,,9.43,21.37,7.8,9.47453,0.0,0.0793621,8.45,22.46,7.96
568,jsat,32225 (4.52-4.95),32228 (6.20-6.48),224810.7348022461,2.09,0.42,0.16,19.1233,3.4687,,9.43,21.37,7.8,25.7023,12.8457,,11.52,21.79,7.96
574,jsat,32225 (4.52-4.95),32235 (3.49-3.87),227814.398147583,4.24,0.71,0.2,19.1233,3.4687,,9.43,21.37,7.8,25.5696,0.0,0.962967,13.67,20.66,8.0
487,jsat,32201 (5.90-6.20),34189 (2.87-3.20),228156.271484375,6.25,15.71,0.0,9.6541,0.0,,9.55,40.11,7.37,18.8352,5.00709,0.0,15.8,24.4,7.37
440,jsat,32201 (4.55-4.81),34165 (3.52-3.70),228339.4287109375,,21.58,,19.1003,0.0,,9.65,25.35,7.74,18.8646,13.2777,0.0,,3.77,
583,jsat,32225 (4.52-4.95),32238 (5.72-6.08),228485.9487915039,0.97,4.85,0.36,19.1233,3.4687,,9.43,21.37,7.8,9.46889,0.0,0.0927535,8.46,16.52,8.16
582,jsat,32225 (4.52-4.95),32238 (4.63-5.06),228583.62907409668,0.92,1.61,0.19,19.1233,3.4687,,9.43,21.37,7.8,9.47207,0.0,0.177642,8.51,19.76,7.99
587,jsat,32225 (4.52-4.95),32239 (4.56-4.95),228962.13931274414,0.93,6.47,0.59,19.1233,3.4687,,9.43,21.37,7.8,9.47235,0.0,0.10587,8.5,14.9,8.39
293,jsat,32201 (2.55-2.77),32233 (3.81-4.00),229084.244140625,5.32,0.6,0.59,9.59389,0.0,,7.05,29.71,7.32,25.7632,0.0,0.493743,12.37,29.11,7.91
588,jsat,32225 (4.52-4.95),32239 (5.80-6.10),229413.90971374512,0.68,10.5,1.22,19.1233,3.4687,,9.43,21.37,7.8,9.46983,0.0,0.0811663,8.75,10.87,9.02
576,jsat,32225 (4.52-4.95),32235 (5.55-5.98),229474.95979309082,4.23,1.48,0.32,19.1233,3.4687,,9.43,21.37,7.8,25.5361,0.0,0.926972,13.66,19.89,7.48
571,jsat,32225 (4.52-4.95),32234 (3.50-3.70),229548.21989440918,3.91,2.63,0.99,19.1233,3.4687,,9.43,21.37,7.8,25.546,0.0,2.14927,13.34,18.74,8.79
579,jsat,32225 (4.52-4.95),32237 (2.37-2.98),229548.21990966797,0.96,2.79,0.0,19.1233,3.4687,,9.43,21.37,7.8,9.48679,0.0,0.0285357,8.47,24.16,7.8
580,jsat,32225 (4.52-4.95),32237 (3.74-4.01),229572.6399230957,0.85,8.89,1.29,19.1233,3.4687,,9.43,21.37,7.8,9.4875,0.0,0.0881912,8.58,12.48,9.09
584,jsat,32225 (4.52-4.95),32238 (6.40-6.80),229658.11001586914,0.95,0.43,0.13,19.1233,3.4687,,9.43,21.37,7.8,9.4666,0.0,0.0482738,8.48,20.94,7.93
581,jsat,32225 (4.52-4.95),32238 (2.46-2.72),229670.31999206543,0.89,6.5,0.31,19.1233,3.4687,,9.43,21.37,7.8,9.47367,0.0,0.0287791,8.54,27.87,7.49
578,jsat,32225 (4.52-4.95),32235 (6.49-6.84),229670.32000732422,4.46,0.75,0.51,19.1233,3.4687,,9.43,21.37,7.8,25.5133,0.0,0.274347,13.89,22.12,7.29
577,jsat,32225 (4.52-4.95),32235 (6.07-6.42),229768.0001220703,4.06,2.03,0.19,19.1233,3.4687,,9.43,21.37,7.8,25.5268,0.0,0.862729,13.49,19.34,7.61
586,jsat,32225 (4.52-4.95),32239 (3.90-4.20),229926.73027038574,1.04,2.7,0.31,19.1233,3.4687,,9.43,21.37,7.8,9.47201,0.0,0.122662,8.39,18.67,8.11
573,jsat,32225 (4.52-4.95),32234 (5.10-5.55),229938.94026184082,3.14,13.61,1.02,19.1233,3.4687,,9.43,21.37,7.8,25.5233,0.0,0.0506868,12.57,7.76,8.82
572,jsat,32225 (4.52-4.95),32234 (4.69-4.94),229951.15028381348,2.96,16.09,1.99,19.1233,3.4687,,9.43,21.37,7.8,25.5276,0.0,0.0676609,12.39,5.28,9.79
538,jsat,32225 (3.52-3.70),32235 (4.03-5.00),230537.23231506348,6.72,4.05,0.26,19.1133,3.47633,,6.96,16.13,7.75,25.5597,0.0,0.934225,13.68,20.18,7.49
552,jsat,32225 (3.52-3.70),32238 (3.58-3.84),231746.02339172363,1.53,6.02,0.09,19.1133,3.47633,,6.96,16.13,7.75,9.47125,0.0,0.0842352,8.49,22.15,7.84
548,jsat,32225 (3.52-3.70),32239 (3.20-3.40),234945.046875,1.49,6.33,0.21,19.1133,3.47633,,6.96,16.13,7.75,9.47453,0.0,0.0793621,8.45,22.46,7.96
362,jsat,32233 (2.76-2.96),34188 (4.28-4.45),235018.29736328125,2.87,16.54,0.55,25.778,0.0,,12.4,31.65,7.88,18.8255,4.51156,0.0,15.27,15.11,8.43
485,jsat,32201 (5.90-6.20),34188 (4.28-4.45),235763.11376953125,5.72,25.0,1.06,9.6541,0.0,,9.55,40.11,7.37,18.8255,4.51156,0.0,15.27,15.11,8.43
539,jsat,32225 (3.52-3.70),32235 (5.55-5.98),237203.8991241455,6.7,3.76,0.27,19.1133,3.47633,,6.96,16.13,7.75,25.5361,0.0,0.926972,13.66,19.89,7.48
534,jsat,32225 (3.52-3.70),32234 (3.50-3.70),237289.36921691895,6.38,2.61,1.04,19.1133,3.47633,,6.96,16.13,7.75,25.546,0.0,2.14927,13.34,18.74,8.79
540,jsat,32225 (3.52-3.70),32235 (6.07-6.42),237435.8893737793,6.53,3.21,0.14,19.1133,3.47633,,6.96,16.13,7.75,25.5268,0.0,0.862729,13.49,19.34,7.61
489,jsat,32201 (5.90-6.20),34189 (5.25-5.50),237826.60595703125,5.37,20.56,0.13,9.6541,0.0,,9.55,40.11,7.37,18.8304,10.1737,0.0,14.92,19.55,7.5
373,jsat,32201 (3.66-3.93),32228 (4.42-4.72),238046.3967437744,4.89,3.49,0.27,19.098,0.0,,7.05,19.94,7.7,25.7448,7.0675,,11.94,23.43,7.97
366,jsat,32233 (2.76-2.96),34189 (5.25-5.50),241233.19580078125,2.52,12.1,0.38,25.778,0.0,,12.4,31.65,7.88,18.8304,10.1737,0.0,14.92,19.55,7.5
606,jsat,32225 (5.52-5.95),32233 (3.81-4.00),241550.66015625,2.94,3.71,0.28,9.65691,3.46728,,9.43,25.4,7.63,25.7632,0.0,0.493743,12.37,29.11,7.91
289,jsat,32201 (2.55-2.77),32228 (3.72-4.00),243968.25157165527,4.94,5.06,0.59,9.59389,0.0,,7.05,29.71,7.32,25.7514,4.76522,,11.99,24.65,7.91
602,jsat,32225 (5.52-5.95),32228 (3.72-4.00),246764.34727478027,2.56,0.75,0.28,9.65691,3.46728,,9.43,25.4,7.63,25.7514,4.76522,,11.99,24.65,7.91
566,jsat,32225 (4.52-4.95),32228 (4.42-4.72),246886.4358062744,2.51,2.06,0.17,19.1233,3.4687,,9.43,21.37,7.8,25.7448,7.0675,,11.94,23.43,7.97
798,jsat,32233 (3.81-4.00),34189 (2.87-3.20),248595.8359375,3.43,4.71,0.54,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8352,5.00709,0.0,15.8,24.4,7.37
791,jsat,32233 (3.81-4.00),34165 (2.00-2.33),248852.25,,11.14,1.41,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8512,0.0243271,0.0,,17.97,6.5
68,jsat,28767 (5.90-6.31),32233 (5.05-5.33),250317.45849609375,7.6,8.19,3.74,2.15433,0.0,,4.28,11.98,5.13,25.747,0.0,1.9545,11.88,20.17,8.87
447,jsat,32201 (4.55-4.81),34189 (4.25-4.50),250341.87060546875,5.44,5.22,0.3,19.1003,0.0,,9.65,25.35,7.74,18.8358,7.42697,0.0,15.09,20.13,7.44
154,jsat,30506 (3.53-3.71),32225 (5.52-5.95),256593.4063720703,9.56,27.79,4.97,38.3254,21.2135,,18.99,-2.39,12.6,9.65691,3.46728,,9.43,25.4,7.63
246,jsat,30506 (4.93-5.03),32225 (5.52-5.95),257350.42712402344,8.34,29.2,6.25,38.2955,21.215,,17.77,-3.8,13.88,9.65691,3.46728,,9.43,25.4,7.63
482,jsat,32201 (5.90-6.20),34188 (2.24-2.41),260341.8671875,6.42,1.0,0.52,9.6541,0.0,,9.55,40.11,7.37,18.8204,0.0298251,0.0,15.97,41.11,7.89
18,jsat,28767 (2.00-2.50),32233 (5.05-5.33),261648.349609375,7.84,4.29,2.97,1.34941,0.0,,4.04,15.88,5.9,25.747,0.0,1.9545,11.88,20.17,8.87
553,jsat,32225 (3.52-3.70),32239 (2.11-2.47),261721.60304260254,1.57,14.28,0.42,19.1133,3.47633,,6.96,16.13,7.75,9.47128,0.0,0.0275171,8.53,30.41,7.33
374,jsat,32201 (3.66-3.93),32228 (5.22-5.50),262673.9915161133,4.76,1.3,0.33,19.098,0.0,,7.05,19.94,7.7,25.7248,9.63407,,11.81,21.24,8.03
567,jsat,32225 (4.52-4.95),32228 (5.22-5.50),263296.6907348633,2.38,0.13,0.23,19.1233,3.4687,,9.43,21.37,7.8,25.7248,9.63407,,11.81,21.24,8.03
806,jsat,32233 (5.05-5.33),32235 (4.03-5.00),263748.471572876,1.8,0.01,1.38,25.747,0.0,1.9545,11.88,20.17,8.87,25.5597,0.0,0.934225,13.68,20.18,7.49
820,jsat,32233 (5.05-5.33),32238 (3.58-3.84),265921.85346984863,3.39,1.98,1.03,25.747,0.0,1.9545,11.88,20.17,8.87,9.47125,0.0,0.0842352,8.49,22.15,7.84
821,jsat,32233 (5.05-5.33),32239 (2.11-2.47),266251.52491760254,3.35,10.24,1.54,25.747,0.0,1.9545,11.88,20.17,8.87,9.47128,0.0,0.0275171,8.53,30.41,7.33
531,jsat,32225 (3.52-3.70),32228 (6.20-6.48),267960.9183959961,4.56,5.66,0.21,19.1133,3.47633,,6.96,16.13,7.75,25.7023,12.8457,,11.52,21.79,7.96
793,jsat,32233 (3.81-4.00),34188 (2.24-2.41),268766.78125,3.6,12.0,0.02,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8204,0.0298251,0.0,15.97,41.11,7.89
537,jsat,32225 (3.52-3.70),32235 (3.49-3.87),270964.581741333,6.71,4.53,0.25,19.1133,3.47633,,6.96,16.13,7.75,25.5696,0.0,0.962967,13.67,20.66,8.0
800,jsat,32233 (3.81-4.00),34189 (5.25-5.50),271233.20361328125,2.55,9.56,0.41,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8304,10.1737,0.0,14.92,19.55,7.5
546,jsat,32225 (3.52-3.70),32238 (5.72-6.08),271636.1323852539,1.5,0.39,0.41,19.1133,3.47633,,6.96,16.13,7.75,9.46889,0.0,0.0927535,8.46,16.52,8.16
816,jsat,32233 (5.05-5.33),32239 (3.20-3.40),272368.7404785156,3.43,2.29,0.91,25.747,0.0,1.9545,11.88,20.17,8.87,9.47453,0.0,0.0793621,8.45,22.46,7.96
739,jsat,32228 (6.20-6.48),32233 (5.05-5.33),272490.8402709961,0.36,1.62,0.91,25.7023,12.8457,,11.52,21.79,7.96,25.747,0.0,1.9545,11.88,20.17,8.87
544,jsat,32225 (3.52-3.70),32238 (2.46-2.72),272820.50358581543,1.58,11.74,0.26,19.1133,3.47633,,6.96,16.13,7.75,9.47367,0.0,0.0287791,8.54,27.87,7.49
541,jsat,32225 (3.52-3.70),32235 (6.49-6.84),272820.5036010742,6.93,5.99,0.46,19.1133,3.47633,,6.96,16.13,7.75,25.5133,0.0,0.274347,13.89,22.12,7.29
363,jsat,32233 (2.76-2.96),34188 (4.90-5.06),272905.974609375,2.37,22.31,0.45,25.778,0.0,,12.4,31.65,7.88,18.8245,6.73915,0.0,14.77,9.34,8.33
549,jsat,32225 (3.52-3.70),32239 (3.90-4.20),273076.91386413574,1.43,2.54,0.36,19.1133,3.47633,,6.96,16.13,7.75,9.47201,0.0,0.122662,8.39,18.67,8.11
486,jsat,32201 (5.90-6.20),34188 (4.90-5.06),273833.935546875,5.22,30.77,0.96,9.6541,0.0,,9.55,40.11,7.37,18.8245,6.73915,0.0,14.77,9.34,8.33
796,jsat,32233 (3.81-4.00),34188 (4.28-4.45),275079.35595703125,2.9,14.0,0.52,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8255,4.51156,0.0,15.27,15.11,8.43
805,jsat,32233 (5.05-5.33),32235 (3.49-3.87),275494.503616333,1.79,0.49,0.87,25.747,0.0,1.9545,11.88,20.17,8.87,25.5696,0.0,0.962967,13.67,20.66,8.0
361,jsat,32233 (2.76-2.96),34188 (4.04-4.20),275921.8447265625,2.6,18.71,0.48,25.778,0.0,,12.4,31.65,7.88,18.8332,4.51371,0.0,15.0,12.94,8.36
814,jsat,32233 (5.05-5.33),32238 (5.72-6.08),276166.0542602539,3.42,3.65,0.71,25.747,0.0,1.9545,11.88,20.17,8.87,9.46889,0.0,0.0927535,8.46,16.52,8.16
813,jsat,32233 (5.05-5.33),32238 (4.63-5.06),276263.7345428467,3.37,0.41,0.88,25.747,0.0,1.9545,11.88,20.17,8.87,9.47207,0.0,0.177642,8.51,19.76,7.99
818,jsat,32233 (5.05-5.33),32239 (4.56-4.95),276642.24478149414,3.38,5.27,0.48,25.747,0.0,1.9545,11.88,20.17,8.87,9.47235,0.0,0.10587,8.5,14.9,8.39
484,jsat,32201 (5.90-6.20),34188 (4.04-4.20),276886.4384765625,5.45,27.17,0.99,9.6541,0.0,,9.55,40.11,7.37,18.8332,4.51371,0.0,15.0,12.94,8.36
819,jsat,32233 (5.05-5.33),32239 (5.80-6.10),277094.0151824951,3.13,9.3,0.15,25.747,0.0,1.9545,11.88,20.17,8.87,9.46983,0.0,0.0811663,8.75,10.87,9.02
807,jsat,32233 (5.05-5.33),32235 (5.55-5.98),277155.0652618408,1.78,0.28,1.39,25.747,0.0,1.9545,11.88,20.17,8.87,25.5361,0.0,0.926972,13.66,19.89,7.48
802,jsat,32233 (5.05-5.33),32234 (3.50-3.70),277228.3253631592,1.46,1.43,0.08,25.747,0.0,1.9545,11.88,20.17,8.87,25.546,0.0,2.14927,13.34,18.74,8.79
810,jsat,32233 (5.05-5.33),32237 (2.37-2.98),277228.32537841797,3.41,3.99,1.07,25.747,0.0,1.9545,11.88,20.17,8.87,9.48679,0.0,0.0285357,8.47,24.16,7.8
811,jsat,32233 (5.05-5.33),32237 (3.74-4.01),277252.7453918457,3.3,7.69,0.22,25.747,0.0,1.9545,11.88,20.17,8.87,9.4875,0.0,0.0881912,8.58,12.48,9.09
815,jsat,32233 (5.05-5.33),32238 (6.40-6.80),277338.21548461914,3.4,0.77,0.94,25.747,0.0,1.9545,11.88,20.17,8.87,9.4666,0.0,0.0482738,8.48,20.94,7.93
812,jsat,32233 (5.05-5.33),32238 (2.46-2.72),277350.42546081543,3.34,7.7,1.38,25.747,0.0,1.9545,11.88,20.17,8.87,9.47367,0.0,0.0287791,8.54,27.87,7.49
809,jsat,32233 (5.05-5.33),32235 (6.49-6.84),277350.4254760742,2.01,1.95,1.58,25.747,0.0,1.9545,11.88,20.17,8.87,25.5133,0.0,0.274347,13.89,22.12,7.29
808,jsat,32233 (5.05-5.33),32235 (6.07-6.42),277448.1055908203,1.61,0.83,1.26,25.747,0.0,1.9545,11.88,20.17,8.87,25.5268,0.0,0.862729,13.49,19.34,7.61
817,jsat,32233 (5.05-5.33),32239 (3.90-4.20),277606.83573913574,3.49,1.5,0.76,25.747,0.0,1.9545,11.88,20.17,8.87,9.47201,0.0,0.122662,8.39,18.67,8.11
804,jsat,32233 (5.05-5.33),32234 (5.10-5.55),277619.0457305908,0.69,12.41,0.05,25.747,0.0,1.9545,11.88,20.17,8.87,25.5233,0.0,0.0506868,12.57,7.76,8.82
803,jsat,32233 (5.05-5.33),32234 (4.69-4.94),277631.2557525635,0.51,14.89,0.92,25.747,0.0,1.9545,11.88,20.17,8.87,25.5276,0.0,0.0676609,12.39,5.28,9.79
565,jsat,32225 (4.52-4.95),32228 (3.72-4.00),282967.0191497803,2.56,3.28,0.11,19.1233,3.4687,,9.43,21.37,7.8,25.7514,4.76522,,11.99,24.65,7.91
830,jsat,32233 (5.05-5.33),34189 (4.25-4.50),286031.74951171875,3.21,0.04,1.43,25.747,0.0,1.9545,11.88,20.17,8.87,18.8358,7.42697,0.0,15.09,20.13,7.44
245,jsat,30506 (4.93-5.03),32225 (4.52-4.95),289010.97399902344,8.34,25.17,6.08,38.2955,21.215,,17.77,-3.8,13.88,19.1233,3.4687,,9.43,21.37,7.8
360,jsat,32233 (2.76-2.96),34188 (3.25-3.42),290415.130859375,3.84,7.82,0.2,25.778,0.0,,12.4,31.65,7.88,18.8302,2.66714,0.0,16.24,23.83,8.08
57,jsat,28767 (5.90-6.31),32201 (4.55-4.81),292173.36962890625,5.37,13.37,2.61,2.15433,0.0,,4.28,11.98,5.13,19.1003,0.0,,9.65,25.35,7.74
490,jsat,32201 (5.90-6.20),34189 (6.25-6.50),295641.017578125,5.36,21.06,0.17,9.6541,0.0,,9.55,40.11,7.37,18.8269,13.0138,0.0,14.91,19.05,7.2
423,jsat,32201 (4.55-4.81),32235 (4.03-5.00),299865.676651001,4.03,5.17,0.25,19.1003,0.0,,9.65,25.35,7.74,25.5597,0.0,0.934225,13.68,20.18,7.49
797,jsat,32233 (3.81-4.00),34188 (4.90-5.06),299999.998046875,2.4,19.77,0.42,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8245,6.73915,0.0,14.77,9.34,8.33
438,jsat,32201 (4.55-4.81),32239 (2.11-2.47),302051.27101135254,1.12,5.06,0.41,19.1003,0.0,,9.65,25.35,7.74,9.47128,0.0,0.0275171,8.53,30.41,7.33
437,jsat,32201 (4.55-4.81),32238 (3.58-3.84),303968.24018859863,1.16,3.2,0.1,19.1003,0.0,,9.65,25.35,7.74,9.47125,0.0,0.0842352,8.49,22.15,7.84
795,jsat,32233 (3.81-4.00),34188 (4.04-4.20),305042.7314453125,2.63,16.17,0.45,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8332,4.51371,0.0,15.0,12.94,8.36
481,jsat,32201 (5.90-6.20),34165 (3.52-3.70),306825.3896484375,,36.34,,9.6541,0.0,,9.55,40.11,7.37,18.8646,13.2777,0.0,,3.77,
529,jsat,32225 (3.52-3.70),32228 (4.42-4.72),308339.4279937744,4.98,7.3,0.22,19.1133,3.47633,,6.96,16.13,7.75,25.7448,7.0675,,11.94,23.43,7.97
673,jsat,32228 (4.42-4.72),32233 (5.05-5.33),311452.9904937744,0.06,3.26,0.9,25.7448,7.0675,,11.94,23.43,7.97,25.747,0.0,1.9545,11.88,20.17,8.87
416,jsat,32201 (4.55-4.81),32228 (6.20-6.48),311953.5883178711,1.87,3.56,0.22,19.1003,0.0,,9.65,25.35,7.74,25.7023,12.8457,,11.52,21.79,7.96
103,jsat,30506 (3.21-3.27),32201 (4.55-4.81),315531.12353515625,9.32,25.82,3.42,38.314,21.1985,,18.97,-0.47,11.16,19.1003,0.0,,9.65,25.35,7.74
433,jsat,32201 (4.55-4.81),32239 (3.20-3.40),316910.8542480469,1.2,2.89,0.22,19.1003,0.0,,9.65,25.35,7.74,9.47453,0.0,0.0793621,8.45,22.46,7.96
422,jsat,32201 (4.55-4.81),32235 (3.49-3.87),321404.13887023926,4.02,4.69,0.26,19.1003,0.0,,9.65,25.35,7.74,25.5696,0.0,0.962967,13.67,20.66,8.0
431,jsat,32201 (4.55-4.81),32238 (5.72-6.08),323394.3706665039,1.19,8.83,0.42,19.1003,0.0,,9.65,25.35,7.74,9.46889,0.0,0.0927535,8.46,16.52,8.16
794,jsat,32233 (3.81-4.00),34188 (3.25-3.42),323711.837890625,3.87,5.28,0.17,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8302,2.66714,0.0,16.24,23.83,8.08
415,jsat,32201 (4.55-4.81),32228 (5.22-5.50),326336.9837036133,2.16,4.11,0.29,19.1003,0.0,,9.65,25.35,7.74,25.7248,9.63407,,11.81,21.24,8.03
426,jsat,32201 (4.55-4.81),32235 (6.49-6.84),326727.7041015625,4.24,3.23,0.45,19.1003,0.0,,9.65,25.35,7.74,25.5133,0.0,0.274347,13.89,22.12,7.29
424,jsat,32201 (4.55-4.81),32235 (5.55-5.98),326752.12409973145,4.01,5.46,0.26,19.1003,0.0,,9.65,25.35,7.74,25.5361,0.0,0.926972,13.66,19.89,7.48
419,jsat,32201 (4.55-4.81),32234 (3.50-3.70),326800.96421813965,3.69,6.61,1.05,19.1003,0.0,,9.65,25.35,7.74,25.546,0.0,2.14927,13.34,18.74,8.79
427,jsat,32201 (4.55-4.81),32237 (2.37-2.98),326800.96423339844,1.18,1.19,0.06,19.1003,0.0,,9.65,25.35,7.74,9.48679,0.0,0.0285357,8.47,24.16,7.8
429,jsat,32201 (4.55-4.81),32238 (2.46-2.72),326923.0643157959,1.11,2.52,0.25,19.1003,0.0,,9.65,25.35,7.74,9.47367,0.0,0.0287791,8.54,27.87,7.49
414,jsat,32201 (4.55-4.81),32228 (4.42-4.72),327008.5344390869,2.29,1.92,0.23,19.1003,0.0,,9.65,25.35,7.74,25.7448,7.0675,,11.94,23.43,7.97
425,jsat,32201 (4.55-4.81),32235 (6.07-6.42),327167.26458740234,3.84,6.01,0.13,19.1003,0.0,,9.65,25.35,7.74,25.5268,0.0,0.862729,13.49,19.34,7.61
434,jsat,32201 (4.55-4.81),32239 (3.90-4.20),327277.1546783447,1.26,6.68,0.37,19.1003,0.0,,9.65,25.35,7.74,9.47201,0.0,0.122662,8.39,18.67,8.11
420,jsat,32201 (4.55-4.81),32234 (4.69-4.94),327399.254776001,2.74,20.07,2.05,19.1003,0.0,,9.65,25.35,7.74,25.5276,0.0,0.0676609,12.39,5.28,9.79
367,jsat,32233 (2.76-2.96),34189 (6.25-6.50),327423.685546875,2.51,12.6,0.68,25.778,0.0,,12.4,31.65,7.88,18.8269,13.0138,0.0,14.91,19.05,7.2
530,jsat,32225 (3.52-3.70),32228 (5.22-5.50),343052.4915161133,4.85,5.11,0.28,19.1133,3.47633,,6.96,16.13,7.75,25.7248,9.63407,,11.81,21.24,8.03
706,jsat,32228 (5.22-5.50),32233 (5.05-5.33),344749.6946411133,0.07,1.07,0.84,25.7248,9.63407,,11.81,21.24,8.03,25.747,0.0,1.9545,11.88,20.17,8.87
149,jsat,30506 (3.53-3.71),32201 (4.55-4.81),345579.9649658203,9.34,27.74,4.86,38.3254,21.2135,,18.99,-2.39,12.6,19.1003,0.0,,9.65,25.35,7.74
413,jsat,32201 (4.55-4.81),32228 (3.72-4.00),345616.5933685303,2.34,0.7,0.17,19.1003,0.0,,9.65,25.35,7.74,25.7514,4.76522,,11.99,24.65,7.91
801,jsat,32233 (3.81-4.00),34189 (6.25-6.50),351221.001953125,2.54,10.06,0.71,25.7632,0.0,0.493743,12.37,29.11,7.91,18.8269,13.0138,0.0,14.91,19.05,7.2
241,jsat,30506 (4.93-5.03),32201 (4.55-4.81),351269.82946777344,8.12,29.15,6.14,38.2955,21.215,,17.77,-3.8,13.88,19.1003,0.0,,9.65,25.35,7.74
483,jsat,32201 (5.90-6.20),34188 (3.25-3.42),357680.087890625,6.69,16.28,0.71,9.6541,0.0,,9.55,40.11,7.37,18.8302,2.66714,0.0,16.24,23.83,8.08
