,Quantity,Signal 1,Signal 2,DTW,Delta Ptot,Delta Tdiv,Delta nbar,Signal 1 D,Signal 1 N,Signal 1 Ne,Signal 1 Ptot,Signal 1 Tdiv,Signal 1 nbar,Signal 2 D,Signal 2 N,Signal 2 Ne,Signal 2 Ptot,Signal 2 Tdiv,Signal 2 nbar
98,jsat,28767 (5.90-6.31),32238 (3.58-3.84),5848.595703125,4.21,10.17,2.71,2.15433,0.0,,4.28,11.98,5.13,9.47125,0.0,0.0842352,8.49,22.15,7.84
925,jsat,32228 (5.22-5.50),34188 (2.24-2.41),5873.01611328125,4.16,19.87,0.14,25.7248,9.63407,,11.81,21.24,8.03,18.8204,0.0298251,0.0,15.97,41.11,7.89
1196,jsat,32235 (3.49-3.87),32931 (5.70-6.00),5897.4365234375,1.38,0.93,0.15,25.5696,0.0,0.962967,13.67,20.66,8.0,18.6992,10.9195,0.0,12.29,21.59,7.85
372,jsat,32201 (2.55-2.77),32238 (4.63-5.06),5897.4365234375,1.46,9.95,0.67,9.59389,0.0,,7.05,29.71,7.32,9.47207,0.0,0.177642,8.51,19.76,7.99
1415,jsat,32238 (2.46-2.72),32239 (3.20-3.40),5946.275390625,0.09,5.41,0.47,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.47453,0.0,0.0793621,8.45,22.46,7.96
97,jsat,28767 (5.90-6.31),32239 (5.80-6.10),6019.5361328125,4.47,1.11,3.89,2.15433,0.0,,4.28,11.98,5.13,9.46983,0.0,0.0811663,8.75,10.87,9.02
891,jsat,32228 (4.42-4.72),32930 (2.64-2.85),6043.95703125,0.68,7.32,0.34,25.7448,7.0675,,11.94,23.43,7.97,18.8147,0.0237066,0.0,12.62,30.75,7.63
594,jsat,32201 (5.90-6.20),32931 (6.35-6.50),6153.845703125,3.27,14.37,0.42,9.6541,0.0,,9.55,40.11,7.37,18.6919,0.257304,0.0,12.82,25.74,7.79
1333,jsat,32235 (6.49-6.84),32931 (6.35-6.50),6214.89306640625,1.07,3.62,0.5,25.5133,0.0,0.274347,13.89,22.12,7.29,18.6919,0.257304,0.0,12.82,25.74,7.79
1417,jsat,32238 (2.46-2.72),32239 (4.56-4.95),6214.8974609375,0.04,12.97,0.9,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.47235,0.0,0.10587,8.5,14.9,8.39
1592,jsat,32239 (5.80-6.10),32238 (3.58-3.84),6336.99560546875,0.26,11.28,1.18,9.46983,0.0,0.0811663,8.75,10.87,9.02,9.47125,0.0,0.0842352,8.49,22.15,7.84
90,jsat,28767 (5.90-6.31),32238 (2.46-2.72),6336.99755859375,4.26,15.89,2.36,2.15433,0.0,,4.28,11.98,5.13,9.47367,0.0,0.0287791,8.54,27.87,7.49
1416,jsat,32238 (2.46-2.72),32239 (3.90-4.20),6349.20703125,0.15,9.2,0.62,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.47201,0.0,0.122662,8.39,18.67,8.11
524,jsat,32201 (4.55-4.81),32235 (6.07-6.42),6446.8896484375,3.84,6.01,0.13,19.1003,0.0,,9.65,25.35,7.74,25.5268,0.0,0.862729,13.49,19.34,7.61
33,jsat,28767 (2.00-2.50),32239 (3.20-3.40),6642.2470703125,4.41,6.58,2.06,1.34941,0.0,,4.04,15.88,5.9,9.47453,0.0,0.0793621,8.45,22.46,7.96
543,jsat,32201 (4.55-4.81),32932 (2.51-2.91),6642.2490234375,5.06,12.91,0.11,19.1003,0.0,,9.65,25.35,7.74,18.6118,0.02595,0.0,14.71,38.26,7.63
521,jsat,32201 (4.55-4.81),32235 (3.49-3.87),6654.453125,4.02,4.69,0.26,19.1003,0.0,,9.65,25.35,7.74,25.5696,0.0,0.962967,13.67,20.66,8.0
1264,jsat,32235 (5.55-5.98),32931 (5.70-6.00),6666.6650390625,1.37,1.7,0.37,25.5361,0.0,0.926972,13.66,19.89,7.48,18.6992,10.9195,0.0,12.29,21.59,7.85
31,jsat,28767 (2.00-2.50),32238 (5.72-6.08),6691.08642578125,4.42,0.64,2.26,1.34941,0.0,,4.04,15.88,5.9,9.46889,0.0,0.0927535,8.46,16.52,8.16
928,jsat,32228 (5.22-5.50),34188 (4.28-4.45),6715.50732421875,3.46,6.13,0.4,25.7248,9.63407,,11.81,21.24,8.03,18.8255,4.51156,0.0,15.27,15.11,8.43
920,jsat,32228 (5.22-5.50),32932 (3.50-3.91),6752.146484375,2.89,7.67,0.2,25.7248,9.63407,,11.81,21.24,8.03,18.6043,3.35945,0.0,14.7,28.91,7.83
21,jsat,28767 (2.00-2.50),32234 (5.10-5.55),6788.765625,8.53,8.12,2.92,1.34941,0.0,,4.04,15.88,5.9,25.5233,0.0,0.0506868,12.57,7.76,8.82
605,jsat,32201 (5.90-6.20),34188 (4.90-5.06),6849.81689453125,5.22,30.77,0.96,9.6541,0.0,,9.55,40.11,7.37,18.8245,6.73915,0.0,14.77,9.34,8.33
1265,jsat,32235 (5.55-5.98),32931 (6.35-6.50),6886.44677734375,0.84,5.85,0.31,25.5361,0.0,0.926972,13.66,19.89,7.48,18.6919,0.257304,0.0,12.82,25.74,7.79
35,jsat,28767 (2.00-2.50),32239 (4.56-4.95),6935.2861328125,4.46,0.98,2.49,1.34941,0.0,,4.04,15.88,5.9,9.47235,0.0,0.10587,8.5,14.9,8.39
554,jsat,32201 (4.55-4.81),34189 (2.87-3.20),6959.70947265625,6.15,0.95,0.37,19.1003,0.0,,9.65,25.35,7.74,18.8352,5.00709,0.0,15.8,24.4,7.37
718,jsat,32225 (4.52-4.95),32235 (4.03-5.00),6971.91552734375,4.25,1.19,0.31,19.1233,3.4687,,9.43,21.37,7.8,25.5597,0.0,0.934225,13.68,20.18,7.49
720,jsat,32225 (4.52-4.95),32235 (6.07-6.42),6984.12646484375,4.06,2.03,0.19,19.1233,3.4687,,9.43,21.37,7.8,25.5268,0.0,0.862729,13.49,19.34,7.61
1168,jsat,32234 (5.10-5.55),34165 (2.00-2.33),7057.38671875,,10.21,2.32,25.5233,0.0,0.0506868,12.57,7.76,8.82,18.8512,0.0243271,0.0,,17.97,6.5
1027,jsat,32233 (5.05-5.33),32235 (5.55-5.98),7069.6015625,1.78,0.28,1.39,25.747,0.0,1.9545,11.88,20.17,8.87,25.5361,0.0,0.926972,13.66,19.89,7.48
1197,jsat,32235 (3.49-3.87),32931 (6.35-6.50),7106.22998046875,0.85,5.08,0.21,25.5696,0.0,0.962967,13.67,20.66,8.0,18.6919,0.257304,0.0,12.82,25.74,7.79
899,jsat,32228 (5.22-5.50),32235 (5.55-5.98),7106.232421875,1.85,1.35,0.55,25.7248,9.63407,,11.81,21.24,8.03,25.5361,0.0,0.926972,13.66,19.89,7.48
34,jsat,28767 (2.00-2.50),32239 (3.90-4.20),7118.4365234375,4.35,2.79,2.21,1.34941,0.0,,4.04,15.88,5.9,9.47201,0.0,0.122662,8.39,18.67,8.11
499,jsat,32201 (3.66-3.93),34188 (4.04-4.20),7142.8564453125,7.95,7.0,0.66,19.098,0.0,,7.05,19.94,7.7,18.8332,4.51371,0.0,15.0,12.94,8.36
544,jsat,32201 (4.55-4.81),32932 (3.50-3.91),7191.6923828125,5.05,3.56,0.09,19.1003,0.0,,9.65,25.35,7.74,18.6043,3.35945,0.0,14.7,28.91,7.83
1842,jsat,34188 (4.28-4.45),32930 (2.64-2.85),7203.90576171875,2.65,15.64,0.8,18.8255,4.51156,0.0,15.27,15.11,8.43,18.8147,0.0237066,0.0,12.62,30.75,7.63
1391,jsat,32237 (3.74-4.01),32238 (3.58-3.84),7289.3759765625,0.09,9.67,1.25,9.4875,0.0,0.0881912,8.58,12.48,9.09,9.47125,0.0,0.0842352,8.49,22.15,7.84
1053,jsat,32233 (5.05-5.33),34188 (2.24-2.41),7301.58837890625,4.09,20.94,0.98,25.747,0.0,1.9545,11.88,20.17,8.87,18.8204,0.0298251,0.0,15.97,41.11,7.89
1058,jsat,32233 (5.05-5.33),34189 (2.87-3.20),7313.79736328125,3.92,4.23,1.5,25.747,0.0,1.9545,11.88,20.17,8.87,18.8352,5.00709,0.0,15.8,24.4,7.37
375,jsat,32201 (2.55-2.77),32239 (3.20-3.40),7326.005859375,1.4,7.25,0.64,9.59389,0.0,,7.05,29.71,7.32,9.47453,0.0,0.0793621,8.45,22.46,7.96
525,jsat,32201 (4.55-4.81),32235 (6.49-6.84),7326.0107421875,4.24,3.23,0.45,19.1003,0.0,,9.65,25.35,7.74,25.5133,0.0,0.274347,13.89,22.12,7.29
379,jsat,32201 (2.55-2.77),32238 (3.58-3.84),7338.21630859375,1.44,7.56,0.52,9.59389,0.0,,7.05,29.71,7.32,9.47125,0.0,0.0842352,8.49,22.15,7.84
774,jsat,32225 (5.52-5.95),32238 (5.72-6.08),7362.63671875,0.97,8.88,0.53,9.65691,3.46728,,9.43,25.4,7.63,9.46889,0.0,0.0927535,8.46,16.52,8.16
1214,jsat,32235 (3.49-3.87),32930 (2.64-2.85),7362.638671875,1.05,10.09,0.37,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8147,0.0237066,0.0,12.62,30.75,7.63
1316,jsat,32235 (6.07-6.42),32930 (2.64-2.85),7362.640625,0.87,11.41,0.02,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8147,0.0237066,0.0,12.62,30.75,7.63
696,jsat,32225 (3.52-3.70),34165 (3.52-3.70),7387.05859375,,12.36,,19.1133,3.47633,,6.96,16.13,7.75,18.8646,13.2777,0.0,,3.77,
1383,jsat,32237 (3.74-4.01),32238 (2.46-2.72),7460.31591796875,0.04,15.39,1.6,9.4875,0.0,0.0881912,8.58,12.48,9.09,9.47367,0.0,0.0287791,8.54,27.87,7.49
374,jsat,32201 (2.55-2.77),32238 (6.40-6.80),7460.31689453125,1.43,8.77,0.61,9.59389,0.0,,7.05,29.71,7.32,9.4666,0.0,0.0482738,8.48,20.94,7.93
369,jsat,32201 (2.55-2.77),32237 (2.37-2.98),7496.94580078125,1.42,5.55,0.48,9.59389,0.0,,7.05,29.71,7.32,9.48679,0.0,0.0285357,8.47,24.16,7.8
1029,jsat,32233 (5.05-5.33),32235 (6.49-6.84),7533.58203125,2.01,1.95,1.58,25.747,0.0,1.9545,11.88,20.17,8.87,25.5133,0.0,0.274347,13.89,22.12,7.29
552,jsat,32201 (4.55-4.81),34188 (4.28-4.45),7545.78857421875,5.62,10.24,0.69,19.1003,0.0,,9.65,25.35,7.74,18.8255,4.51156,0.0,15.27,15.11,8.43
939,jsat,32228 (6.20-6.48),32234 (4.69-4.94),7680.09765625,0.87,16.51,1.83,25.7023,12.8457,,11.52,21.79,7.96,25.5276,0.0,0.0676609,12.39,5.28,9.79
1025,jsat,32233 (5.05-5.33),32235 (3.49-3.87),7728.939453125,1.79,0.49,0.87,25.747,0.0,1.9545,11.88,20.17,8.87,25.5696,0.0,0.962967,13.67,20.66,8.0
1418,jsat,32238 (2.46-2.72),32239 (5.80-6.10),7741.14892578125,0.21,17.0,1.53,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.46983,0.0,0.0811663,8.75,10.87,9.02
636,jsat,32225 (2.70-3.00),32238 (3.58-3.84),7765.56689453125,1.65,4.18,0.29,9.48025,3.49116,,6.84,17.97,7.55,9.47125,0.0,0.0842352,8.49,22.15,7.84
486,jsat,32201 (3.66-3.93),32931 (2.50-2.77),7777.77880859375,5.4,24.21,0.97,19.098,0.0,,7.05,19.94,7.7,9.73876,0.0245049,0.0,12.45,44.15,6.73
1350,jsat,32235 (6.49-6.84),32930 (2.64-2.85),7789.9931640625,1.27,8.63,0.34,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8147,0.0237066,0.0,12.62,30.75,7.63
1839,jsat,34188 (4.28-4.45),34189 (5.25-5.50),7826.618408203125,0.35,4.44,0.93,18.8255,4.51156,0.0,15.27,15.11,8.43,18.8304,10.1737,0.0,14.92,19.55,7.5
1272,jsat,32235 (5.55-5.98),34188 (2.24-2.41),7875.45947265625,2.31,21.22,0.41,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8204,0.0298251,0.0,15.97,41.11,7.89
593,jsat,32201 (5.90-6.20),32931 (5.70-6.00),8034.18701171875,2.74,18.52,0.48,9.6541,0.0,,9.55,40.11,7.37,18.6992,10.9195,0.0,12.29,21.59,7.85
1028,jsat,32233 (5.05-5.33),32235 (6.07-6.42),8058.6123046875,1.61,0.83,1.26,25.747,0.0,1.9545,11.88,20.17,8.87,25.5268,0.0,0.862729,13.49,19.34,7.61
1747,jsat,32932 (2.51-2.91),34188 (2.24-2.41),8107.45068359375,1.26,2.85,0.26,18.6118,0.02595,0.0,14.71,38.26,7.63,18.8204,0.0298251,0.0,15.97,41.11,7.89
1731,jsat,32931 (6.35-6.50),32932 (6.35-6.50),8144.08154296875,2.0,2.4,0.74,18.6919,0.257304,0.0,12.82,25.74,7.79,18.5579,0.292389,0.0,14.82,23.34,8.53
1159,jsat,32234 (5.10-5.55),32931 (2.50-2.77),8192.9189453125,0.12,36.39,2.09,25.5233,0.0,0.0506868,12.57,7.76,8.82,9.73876,0.0245049,0.0,12.45,44.15,6.73
747,jsat,32225 (4.52-4.95),34188 (4.04-4.20),8229.54736328125,5.57,8.43,0.56,19.1233,3.4687,,9.43,21.37,7.8,18.8332,4.51371,0.0,15.0,12.94,8.36
65,jsat,28767 (5.90-6.31),32201 (2.55-2.77),8302.80810546875,2.77,17.73,2.19,2.15433,0.0,,4.28,11.98,5.13,9.59389,0.0,,7.05,29.71,7.32
719,jsat,32225 (4.52-4.95),32235 (5.55-5.98),8376.06689453125,4.23,1.48,0.32,19.1233,3.4687,,9.43,21.37,7.8,25.5361,0.0,0.926972,13.66,19.89,7.48
1070,jsat,32234 (3.50-3.70),32237 (3.74-4.01),8376.06787109375,4.76,6.26,0.3,25.546,0.0,2.14927,13.34,18.74,8.79,9.4875,0.0,0.0881912,8.58,12.48,9.09
1085,jsat,32234 (3.50-3.70),32931 (6.35-6.50),8400.49072265625,0.52,7.0,1.0,25.546,0.0,2.14927,13.34,18.74,8.79,18.6919,0.257304,0.0,12.82,25.74,7.79
466,jsat,32201 (3.66-3.93),32234 (3.50-3.70),8412.7001953125,6.29,1.2,1.09,19.098,0.0,,7.05,19.94,7.7,25.546,0.0,2.14927,13.34,18.74,8.79
628,jsat,32225 (2.70-3.00),32238 (2.46-2.72),8424.90869140625,1.7,9.9,0.06,9.48025,3.49116,,6.84,17.97,7.55,9.47367,0.0,0.0287791,8.54,27.87,7.49
1056,jsat,32233 (5.05-5.33),34188 (4.28-4.45),8437.11962890625,3.39,5.06,0.44,25.747,0.0,1.9545,11.88,20.17,8.87,18.8255,4.51156,0.0,15.27,15.11,8.43
735,jsat,32225 (4.52-4.95),32931 (3.48-3.76),8461.54296875,3.18,17.7,0.58,19.1233,3.4687,,9.43,21.37,7.8,9.73754,2.76119,0.0,12.61,39.07,7.22
941,jsat,32228 (6.20-6.48),32235 (3.49-3.87),8485.958984375,2.15,1.13,0.04,25.7023,12.8457,,11.52,21.79,7.96,25.5696,0.0,0.962967,13.67,20.66,8.0
1732,jsat,32931 (6.35-6.50),34165 (2.00-2.33),8522.591796875,,7.77,1.29,18.6919,0.257304,0.0,12.82,25.74,7.79,18.8512,0.0243271,0.0,,17.97,6.5
1429,jsat,32238 (2.46-2.72),34165 (2.00-2.33),8534.79833984375,,9.9,0.99,9.47367,0.0,0.0287791,8.54,27.87,7.49,18.8512,0.0243271,0.0,,17.97,6.5
721,jsat,32225 (4.52-4.95),32235 (6.49-6.84),8583.63330078125,4.46,0.75,0.51,19.1233,3.4687,,9.43,21.37,7.8,25.5133,0.0,0.274347,13.89,22.12,7.29
1670,jsat,32931 (2.50-2.77),34188 (4.90-5.06),8620.26904296875,2.32,34.81,1.6,9.73876,0.0245049,0.0,12.45,44.15,6.73,18.8245,6.73915,0.0,14.77,9.34,8.33
945,jsat,32228 (6.20-6.48),32235 (6.49-6.84),8632.482421875,2.37,0.33,0.67,25.7023,12.8457,,11.52,21.79,7.96,25.5133,0.0,0.274347,13.89,22.12,7.29
1760,jsat,32932 (3.50-3.91),34188 (2.24-2.41),8656.90087890625,1.27,12.2,0.06,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8204,0.0298251,0.0,15.97,41.11,7.89
1071,jsat,32234 (3.50-3.70),32238 (2.46-2.72),8669.1064453125,4.8,9.13,1.3,25.546,0.0,2.14927,13.34,18.74,8.79,9.47367,0.0,0.0287791,8.54,27.87,7.49
1719,jsat,32931 (5.70-6.00),34188 (4.04-4.20),8693.5283203125,2.71,8.65,0.51,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8332,4.51371,0.0,15.0,12.94,8.36
598,jsat,32201 (5.90-6.20),32932 (6.35-6.50),8803.41943359375,5.27,16.77,1.16,9.6541,0.0,,9.55,40.11,7.37,18.5579,0.292389,0.0,14.82,23.34,8.53
1096,jsat,32234 (3.50-3.70),34188 (4.90-5.06),8803.419921875,1.43,9.4,0.46,25.546,0.0,2.14927,13.34,18.74,8.79,18.8245,6.73915,0.0,14.77,9.34,8.33
1750,jsat,32932 (2.51-2.91),34188 (4.28-4.45),8815.63134765625,0.56,23.15,0.8,18.6118,0.02595,0.0,14.71,38.26,7.63,18.8255,4.51156,0.0,15.27,15.11,8.43
1765,jsat,32932 (3.50-3.91),34189 (2.87-3.20),8852.25634765625,1.1,4.51,0.46,18.6043,3.35945,0.0,14.7,28.91,7.83,18.8352,5.00709,0.0,15.8,24.4,7.37
1736,jsat,32931 (6.35-6.50),34188 (4.04-4.20),8901.09326171875,2.18,12.8,0.57,18.6919,0.257304,0.0,12.82,25.74,7.79,18.8332,4.51371,0.0,15.0,12.94,8.36
1421,jsat,32238 (2.46-2.72),32931 (3.48-3.76),8913.306640625,4.07,11.2,0.27,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.73754,2.76119,0.0,12.61,39.07,7.22
749,jsat,32225 (4.52-4.95),34188 (4.90-5.06),9010.99072265625,5.34,12.03,0.53,19.1233,3.4687,,9.43,21.37,7.8,18.8245,6.73915,0.0,14.77,9.34,8.33
778,jsat,32225 (5.52-5.95),32239 (4.56-4.95),9047.61865234375,0.93,10.5,0.76,9.65691,3.46728,,9.43,25.4,7.63,9.47235,0.0,0.10587,8.5,14.9,8.39
513,jsat,32201 (4.55-4.81),32228 (4.42-4.72),9096.458984375,2.29,1.92,0.23,19.1003,0.0,,9.65,25.35,7.74,25.7448,7.0675,,11.94,23.43,7.97
495,jsat,32201 (3.66-3.93),34165 (2.00-2.33),9108.67138671875,,1.97,1.2,19.098,0.0,,7.05,19.94,7.7,18.8512,0.0243271,0.0,,17.97,6.5
783,jsat,32225 (5.52-5.95),32931 (3.48-3.76),9120.87890625,3.18,13.67,0.41,9.65691,3.46728,,9.43,25.4,7.63,9.73754,2.76119,0.0,12.61,39.07,7.22
376,jsat,32201 (2.55-2.77),32239 (3.90-4.20),9194.138671875,1.34,11.04,0.79,9.59389,0.0,,7.05,29.71,7.32,9.47201,0.0,0.122662,8.39,18.67,8.11
1072,jsat,32234 (3.50-3.70),32238 (4.63-5.06),9291.8193359375,4.83,1.02,0.8,25.546,0.0,2.14927,13.34,18.74,8.79,9.47207,0.0,0.177642,8.51,19.76,7.99
373,jsat,32201 (2.55-2.77),32238 (5.72-6.08),9304.0302734375,1.41,13.19,0.84,9.59389,0.0,,7.05,29.71,7.32,9.46889,0.0,0.0927535,8.46,16.52,8.16
1402,jsat,32237 (3.74-4.01),34165 (2.00-2.33),9426.12890625,,5.49,2.59,9.4875,0.0,0.0881912,8.58,12.48,9.09,18.8512,0.0243271,0.0,,17.97,6.5
886,jsat,32228 (4.42-4.72),34189 (2.87-3.20),9426.13134765625,3.86,0.97,0.6,25.7448,7.0675,,11.94,23.43,7.97,18.8352,5.00709,0.0,15.8,24.4,7.37
1277,jsat,32235 (5.55-5.98),34189 (2.87-3.20),9462.75830078125,2.14,4.51,0.11,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8352,5.00709,0.0,15.8,24.4,7.37
831,jsat,32228 (3.72-4.00),32932 (2.51-2.91),9474.9677734375,2.72,13.61,0.28,25.7514,4.76522,,11.99,24.65,7.91,18.6118,0.02595,0.0,14.71,38.26,7.63
1308,jsat,32235 (6.07-6.42),34188 (4.04-4.20),9499.38671875,1.51,6.4,0.75,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8332,4.51371,0.0,15.0,12.94,8.36
603,jsat,32201 (5.90-6.20),34188 (4.04-4.20),9511.59814453125,5.45,27.17,0.99,9.6541,0.0,,9.55,40.11,7.37,18.8332,4.51371,0.0,15.0,12.94,8.36
762,jsat,32225 (5.52-5.95),32234 (3.50-3.70),9658.11865234375,3.91,6.66,1.16,9.65691,3.46728,,9.43,25.4,7.63,25.546,0.0,2.14927,13.34,18.74,8.79
1306,jsat,32235 (6.07-6.42),34188 (2.24-2.41),9706.96142578125,2.48,21.77,0.28,25.5268,0.0,0.862729,13.49,19.34,7.61,18.8204,0.0298251,0.0,15.97,41.11,7.89
851,jsat,32228 (4.42-4.72),32234 (4.69-4.94),9719.1689453125,0.45,18.15,1.82,25.7448,7.0675,,11.94,23.43,7.97,25.5276,0.0,0.0676609,12.39,5.28,9.79
1615,jsat,32238 (3.58-3.84),32239 (2.11-2.47),9731.38037109375,0.04,8.26,0.51,9.47125,0.0,0.0842352,8.49,22.15,7.84,9.47128,0.0,0.0275171,8.53,30.41,7.33
900,jsat,32228 (5.22-5.50),32235 (6.07-6.42),9755.8076171875,1.68,1.9,0.42,25.7248,9.63407,,11.81,21.24,8.03,25.5268,0.0,0.862729,13.49,19.34,7.61
897,jsat,32228 (5.22-5.50),32235 (3.49-3.87),9841.2734375,1.86,0.58,0.03,25.7248,9.63407,,11.81,21.24,8.03,25.5696,0.0,0.962967,13.67,20.66,8.0
501,jsat,32201 (3.66-3.93),34188 (4.90-5.06),9877.900390625,7.72,10.6,0.63,19.098,0.0,,7.05,19.94,7.7,18.8245,6.73915,0.0,14.77,9.34,8.33
377,jsat,32201 (2.55-2.77),32239 (4.56-4.95),9914.529296875,1.45,14.81,1.07,9.59389,0.0,,7.05,29.71,7.32,9.47235,0.0,0.10587,8.5,14.9,8.39
1801,jsat,34165 (2.00-2.33),34188 (4.90-5.06),9951.15966796875,,8.63,1.83,18.8512,0.0243271,0.0,,17.97,6.5,18.8245,6.73915,0.0,14.77,9.34,8.33
717,jsat,32225 (4.52-4.95),32235 (3.49-3.87),10146.51806640625,4.24,0.71,0.2,19.1233,3.4687,,9.43,21.37,7.8,25.5696,0.0,0.962967,13.67,20.66,8.0
1448,jsat,32238 (4.63-5.06),32931 (3.48-3.76),10146.52099609375,4.1,19.31,0.77,9.47207,0.0,0.177642,8.51,19.76,7.99,9.73754,2.76119,0.0,12.61,39.07,7.22
942,jsat,32228 (6.20-6.48),32235 (4.03-5.00),10158.7314453125,2.16,1.61,0.47,25.7023,12.8457,,11.52,21.79,7.96,25.5597,0.0,0.934225,13.68,20.18,7.49
1340,jsat,32235 (6.49-6.84),34188 (2.24-2.41),10195.36572265625,2.08,18.99,0.6,25.5133,0.0,0.274347,13.89,22.12,7.29,18.8204,0.0298251,0.0,15.97,41.11,7.89
1420,jsat,32238 (2.46-2.72),32931 (2.50-2.77),10207.56982421875,3.91,16.28,0.76,9.47367,0.0,0.0287791,8.54,27.87,7.49,9.73876,0.0245049,0.0,12.45,44.15,6.73
351,jsat,32201 (2.55-2.77),32225 (2.70-3.00),10219.779296875,0.21,11.74,0.23,9.59389,0.0,,7.05,29.71,7.32,9.48025,3.49116,,6.84,17.97,7.55
1695,jsat,32931 (4.51-4.79),32932 (3.50-3.91),10256.41015625,2.01,2.43,0.13,18.7046,2.33235,0.0,12.69,26.48,7.7,18.6043,3.35945,0.0,14.7,28.91,7.83
884,jsat,32228 (4.42-4.72),34188 (4.28-4.45),10256.41259765625,3.33,8.32,0.46,25.7448,7.0675,,11.94,23.43,7.97,18.8255,4.51156,0.0,15.27,15.11,8.43
353,jsat,32201 (2.55-2.77),32225 (4.52-4.95),10256.41357421875,2.38,8.34,0.48,9.59389,0.0,,7.05,29.71,7.32,19.1233,3.4687,,9.43,21.37,7.8
576,jsat,32201 (5.90-6.20),32235 (6.07-6.42),10329.66845703125,3.94,20.77,0.24,9.6541,0.0,,9.55,40.11,7.37,25.5268,0.0,0.862729,13.49,19.34,7.61
1026,jsat,32233 (5.05-5.33),32235 (4.03-5.00),10329.6728515625,1.8,0.01,1.38,25.747,0.0,1.9545,11.88,20.17,8.87,25.5597,0.0,0.934225,13.68,20.18,7.49
791,jsat,32225 (5.52-5.95),34165 (2.00-2.33),10366.2998046875,,7.43,1.13,9.65691,3.46728,,9.43,25.4,7.63,18.8512,0.0243271,0.0,,17.97,6.5
1084,jsat,32234 (3.50-3.70),32931 (5.70-6.00),10366.3017578125,1.05,2.85,0.94,25.546,0.0,2.14927,13.34,18.74,8.79,18.6992,10.9195,0.0,12.29,21.59,7.85
901,jsat,32228 (5.22-5.50),32235 (6.49-6.84),10402.939453125,2.08,0.88,0.74,25.7248,9.63407,,11.81,21.24,8.03,25.5133,0.0,0.274347,13.89,22.12,7.29
1204,jsat,32235 (3.49-3.87),34188 (2.24-2.41),10415.14013671875,2.3,20.45,0.11,25.5696,0.0,0.962967,13.67,20.66,8.0,18.8204,0.0298251,0.0,15.97,41.11,7.89
1738,jsat,32931 (6.35-6.50),34188 (4.90-5.06),10439.55908203125,1.95,16.4,0.54,18.6919,0.257304,0.0,12.82,25.74,7.79,18.8245,6.73915,0.0,14.77,9.34,8.33
522,jsat,32201 (4.55-4.81),32235 (4.03-5.00),10451.771484375,4.03,5.17,0.25,19.1003,0.0,,9.65,25.35,7.74,25.5597,0.0,0.934225,13.68,20.18,7.49
1274,jsat,32235 (5.55-5.98),34188 (4.04-4.20),10463.98046875,1.34,6.95,0.88,25.5361,0.0,0.926972,13.66,19.89,7.48,18.8332,4.51371,0.0,15.0,12.94,8.36
881,jsat,32228 (4.42-4.72),34188 (2.24-2.41),10463.98193359375,4.03,17.68,0.08,25.7448,7.0675,,11.94,23.43,7.97,18.8204,0.0298251,0.0,15.97,41.11,7.89
1125,jsat,32234 (4.69-4.94),32932 (2.51-2.91),10561.662109375,2.32,32.98,2.16,25.5276,0.0,0.0676609,12.39,5.28,9.79,18.6118,0.02595,0.0,14.71,38.26,7.63
1826,jsat,34188 (3.25-3.42),34189 (4.25-4.50),10561.662353515625,1.15,3.7,0.64,18.8302,2.66714,0.0,16.24,23.83,8.08,18.8358,7.42697,0.0,15.09,20.13,7.44
1079,jsat,32234 (3.50-3.70),32238 (3.58-3.84),10610.49951171875,4.85,3.41,0.95,25.546,0.0,2.14927,13.34,18.74,8.79,9.47125,0.0,0.0842352,8.49,22.15,7.84
1103,jsat,32234 (4.69-4.94),32235 (3.49-3.87),10634.919921875,1.28,15.38,1.79,25.5276,0.0,0.0676609,12.39,5.28,9.79,25.5696,0.0,0.962967,13.67,20.66,8.0
1266,jsat,32235 (5.55-5.98),32932 (2.51-2.91),10634.9248046875,1.05,18.37,0.15,25.5361,0.0,0.926972,13.66,19.89,7.48,18.6118,0.02595,0.0,14.71,38.26,7.63
572,jsat,32201 (5.90-6.20),32234 (5.10-5.55),10659.34228515625,3.02,32.35,1.45,9.6541,0.0,,9.55,40.11,7.37,25.5233,0.0,0.0506868,12.57,7.76,8.82
1715,jsat,32931 (5.70-6.00),34165 (2.00-2.33),10659.34228515625,,3.62,1.35,18.6992,10.9195,0.0,12.29,21.59,7.85,18.8512,0.0243271,0.0,,17.97,6.5
378,jsat,32201 (2.55-2.77),32239 (5.80-6.10),10671.5517578125,1.7,18.84,1.7,9.59389,0.0,,7.05,29.71,7.32,9.46983,0.0,0.0811663,8.75,10.87,9.02
